loan_id,income,age,employment_years,credit_score,loan_purpose,loan_term,loan_amount,loan_status
LN00338,43572.283166940135,39,16,521.4154871980575,car,60 months,14638.141565595008,default
LN00339,58258.62908551248,64,38,632.8185768905323,business,36 months,18016.53664081942,90+dpd
LN00340,38725.508943920504,27,22,718.4760473809635,car,60 months,20639.504750858116,current
LN00341,33555.59208867137,64,31,677.4669644203959,business,36 months,23920.636119749426,current
LN00342,54873.744229838245,24,14,679.5440156657336,business,36 months,5000.0,current
LN00343,54899.33142217446,54,12,696.9141416930296,home,36 months,23951.75959224812,in grace period
LN00344,39861.1364925774,22,1,598.2317869429436,car,36 months,5000.0,current
LN00345,40579.23388763354,25,18,589.6247982168561,business,36 months,24315.33478591583,current
LN00346,54640.99874715273,30,23,742.2045627414635,car,60 months,17866.89045551544,current
LN00347,21038.313170053516,52,23,677.5730190724347,home,36 months,30914.598464126517,in grace period
LN00348,21850.724512468896,62,10,568.1415623409315,home,36 months,13255.269106290918,current
LN00349,35631.11557495128,61,21,502.65038774013215,home,36 months,27808.40010473714,current
LN00350,45731.056965763055,33,14,593.4749179147807,home,36 months,8326.067750411765,current
LN00351,56218.15131196009,59,9,692.795496577214,education,36 months,21058.87867593072,current
LN00352,79507.12433899104,25,26,631.9588636910048,business,60 months,5000.0,in grace period
LN00353,67153.19246404039,30,8,688.7878885627164,education,36 months,28830.629612037807,current
LN00354,46801.229400731456,30,27,744.7151175162942,home,60 months,37268.73403339546,current
LN00355,49619.67584194622,58,0,641.6377297390709,business,36 months,13017.777775262484,current
LN00356,29949.412707243824,47,16,644.8565727588252,business,60 months,21226.30566981315,current
LN00357,49629.7372801522,41,30,696.1029565777617,car,36 months,24438.379247952005,current
LN00358,44226.82722159723,28,9,567.0108784813095,home,36 months,5000.0,in grace period
LN00359,56454.37120676179,21,36,600.8708747985581,education,60 months,12508.933032097559,current
LN00360,33455.38112895354,48,28,682.8166116648417,car,36 months,11889.901813625136,90+dpd
LN00361,60386.930284823444,59,17,661.5046060659009,business,60 months,44070.63650435298,default
LN00362,80654.77826005155,34,37,687.7078303243514,education,36 months,30458.023643603607,current
LN00363,47824.79703086285,41,38,648.6847543235172,home,60 months,17829.171350838984,in grace period
LN00364,58034.23444197883,50,5,725.0447616119557,education,60 months,27790.407440340077,current
LN00365,63802.87983422225,41,39,692.8327140083394,education,60 months,22112.49517708719,current
LN00366,41975.59056228327,29,11,671.92294627988,education,36 months,25930.372739297483,default
LN00367,54481.84963620834,37,13,738.5656700077523,car,60 months,9464.858387526754,default
LN00368,50251.8480156359,25,9,761.241967423504,business,36 months,33733.763918793324,current
LN00369,51953.52197097663,51,19,807.5348919773799,education,60 months,12322.596087296588,current
LN00370,34539.80432289067,60,14,592.5387950284613,business,60 months,12840.279745815675,current
LN00371,50490.203485178856,58,30,821.8786718084224,car,60 months,25902.271817774497,90+dpd
LN00372,59959.965824909,63,6,581.715809125686,home,36 months,23457.60751743466,current
LN00373,79022.87215590084,39,9,813.0201397115595,home,36 months,,current
LN00374,69185.41652170414,56,9,623.3381757559476,education,36 months,28396.000835400406,90+dpd
LN00375,93063.64915023113,53,38,686.7678127585383,car,60 months,8389.447612464122,in grace period
LN00376,34653.048742239014,33,27,634.4833142462869,home,36 months,38443.53546675371,current
LN00377,67446.41273441356,34,29,605.2884095890921,car,36 months,14993.447819542409,current
LN00378,53666.84011476704,53,36,658.2670961303241,None,60 months,19115.888628471403,current
LN00379,93796.05866435345,49,2,635.2523403183584,education,60 months,38598.26761792609,current
LN00380,33834.03429289697,63,14,545.9179436285878,education,36 months,12905.599598432003,current
LN00381,33205.56315638448,56,20,629.024858187188,car,36 months,30230.42502522681,90+dpd
LN00382,38012.14709111956,64,36,747.8334787507648,car,36 months,17856.78071802352,current
LN00383,7522.0855138038605,30,11,588.2706531252554,education,60 months,11581.654310059348,90+dpd
LN00384,39484.899566384775,51,3,703.8863129852197,car,60 months,16162.608076345308,current
LN00385,34817.34676892604,26,8,574.1506556214587,education,60 months,25662.801967721956,90+dpd
LN00386,53007.87572952415,21,38,561.6945001277467,business,60 months,,in grace period
LN00387,56835.11951554319,27,27,687.1352798450582,car,60 months,22256.05919917834,current
LN00388,87523.41678431773,47,22,808.9462330840588,education,36 months,5000.0,current
LN00389,69008.476763721,41,39,682.1652377556816,car,36 months,26355.316496618256,current
LN00390,38461.92688675194,48,21,694.8571974869868,education,36 months,18578.68165384069,default
LN00391,32031.70657303284,36,23,735.2203646294261,car,60 months,8975.172331712105,current
LN00392,59838.38343013011,43,25,655.8112082950198,home,60 months,23463.93620349467,default
LN00393,23595.335859587158,40,29,611.4808554859395,home,36 months,31338.39518647117,current
LN00394,86629.17531708707,58,32,718.2053092038711,car,36 months,20067.18947997195,current
LN00395,73588.80241442574,45,15,717.6200891853375,home,36 months,29233.326917892613,90+dpd
LN00396,40616.4869579059,48,21,541.218180092721,car,60 months,24623.960344405947,current
LN00397,15737.309418182449,25,17,634.9680525997749,car,60 months,24753.04294826676,current
LN00398,77077.44748330826,41,6,675.5596981649245,business,60 months,16945.130489473635,default
LN00399,47709.20309494764,38,25,590.9728336998655,business,60 months,28186.96538827341,current
LN00400,74756.32623946923,26,7,668.399548269671,home,60 months,29141.78845430299,current
LN00401,18111.44682411266,49,5,535.0686579363618,business,36 months,27926.678402137735,current
LN00402,38012.499540924546,39,29,530.7775077924065,business,36 months,16862.132632762507,current
LN00403,50104.87399436366,53,38,653.3142008118755,car,60 months,29850.79769488608,current
LN00404,50939.61187529484,21,22,712.614952855625,education,60 months,23863.145048095124,current
LN00405,40998.69057041513,23,31,615.21828824232,car,36 months,10276.745385729359,current
LN00406,62456.99864694997,62,21,593.7358995230525,business,60 months,16185.077157200532,current
LN00407,28647.591412348112,41,8,570.8066257638279,car,60 months,14695.910257703683,current
LN00408,47152.41029957413,55,30,684.1084758858727,home,36 months,5000.0,default
LN00409,52405.912634237975,61,6,767.6528272328596,education,60 months,30034.130501783402,current
LN00410,60288.77668117498,60,8,712.7506594237257,business,60 months,51011.86717683017,current
LN00411,64232.2975617778,23,12,753.8176798518167,business,36 months,32083.479018809354,current
LN00412,27507.158163242617,45,2,552.7034486619706,car,60 months,21628.593246192235,90+dpd
LN00413,19317.716585287555,58,34,612.6725717564912,car,60 months,14841.812693709257,current
LN00414,75553.53643797018,40,32,745.3918453103186,car,36 months,10749.162567708676,current
LN00415,56646.28023959183,64,20,557.2337988963254,car,36 months,21506.45378818759,current
LN00416,35030.26926886893,54,30,587.4740936576599,business,60 months,29683.06513259968,90+dpd
LN00417,81023.03951045046,41,33,745.4943298459975,car,36 months,13254.175477917499,current
LN00418,52313.49268585717,43,31,668.9332459836814,business,36 months,45642.60177550549,current
LN00419,73585.94368127652,26,34,604.5581277641285,car,60 months,6160.068672847652,current
LN00420,51350.36962820218,33,14,535.7228204663584,education,36 months,22244.982048532,current
LN00421,91214.95849763975,43,31,783.35697053583,education,60 months,20702.943485388976,current
LN00422,85106.81684886408,29,5,539.8998593436395,car,36 months,20066.264204110892,current
LN00423,45020.71703041853,37,20,687.8183289009796,car,36 months,14311.45097762913,current
LN00424,69431.4190190871,22,32,630.6482578846582,home,60 months,20824.663936971494,current
LN00425,62907.51899170295,39,31,734.7322504797773,education,60 months,15502.2885824746,90+dpd
LN00426,77372.63115064698,39,18,602.9521995066635,business,60 months,32878.894022125416,90+dpd
LN00427,30701.53078839791,27,32,812.2674056063616,education,36 months,36207.74083408945,current
LN00428,63721.02919996879,62,27,690.4118984407954,business,60 months,16114.56750616957,90+dpd
LN00429,71168.48973699176,62,30,709.3932843946228,car,60 months,5000.0,current
LN00430,14825.210271537711,40,20,559.2418565397985,education,36 months,23176.471237228838,current
LN00431,26334.8297466845,29,33,615.5281556954064,education,36 months,22815.94410013718,90+dpd
LN00432,9215.356444797988,37,14,600.2238706945052,home,36 months,21052.123088844535,default
LN00433,44611.86331110884,47,13,768.8665957013666,home,60 months,25329.527210178334,current
LN00434,64350.84511591925,22,18,690.9211684585041,education,36 months,33815.27811243871,current
LN00435,80047.14104192056,56,14,716.6451698327871,education,36 months,28329.721803340544,current
LN00436,51481.895608395505,39,5,687.2972663047659,education,60 months,25314.353199369845,current
LN00437,82572.31091142584,37,8,725.1050231899874,business,36 months,27539.15544707429,current
LN00438,22397.970835702174,25,36,523.6661744963467,car,36 months,22514.758189977823,in grace period
LN00439,15932.351212896909,59,19,757.9110681181068,home,60 months,10545.59056647713,90+dpd
LN00440,48889.046022067625,38,33,585.9947953110603,car,36 months,34504.56415125785,current
LN00441,57681.308978786146,27,37,653.52295482459,home,60 months,21025.83568843197,90+dpd
LN00442,49346.10503811814,37,25,755.079857207272,home,60 months,10540.607347795918,current
LN00443,8651.15799920247,59,17,742.6048781134576,home,60 months,8720.211844882644,current
LN00444,48217.59920974423,56,27,703.1643341335873,education,60 months,10822.008134999938,current
LN00445,23910.609989902936,60,8,587.1119310503545,home,60 months,7672.94479471466,current
LN00446,63393.45097660077,24,31,670.8648190253416,car,36 months,,in grace period
LN00447,57331.96492193697,58,5,667.5496238021267,home,60 months,18248.88370590821,current
LN00448,31202.404273452896,45,13,643.8996856277321,car,60 months,27760.04744042708,default
LN00449,39722.66165326613,25,27,552.1488990770335,home,60 months,31694.73619916878,current
LN00450,28815.729562220968,50,23,715.5533461725449,home,60 months,29107.81916946129,90+dpd
LN00451,48746.41805453656,32,12,656.6975957128209,education,36 months,26340.23406042665,default
LN00452,69102.84641002477,24,11,617.0774819261687,car,36 months,22875.291201532225,current
LN00453,30285.479073289127,44,18,593.9279122736081,home,36 months,18096.36936681942,current
LN00454,60080.93031035689,49,20,677.5003821386067,home,60 months,18763.538727660856,in grace period
LN00455,39394.84763255119,29,26,539.7213315061026,car,36 months,25843.634890461777,current
LN00456,34142.543354753114,24,18,694.16294802901,home,36 months,10386.84608232382,in grace period
LN00457,47859.39280090884,44,23,662.8204633122306,business,60 months,19461.152487126157,current
LN00458,29295.15355161252,34,25,737.4233760860789,education,60 months,12571.578084723606,in grace period
LN00459,38927.013893056355,25,27,642.8878237151162,car,36 months,31729.820785754615,current
LN00460,26042.442148223032,38,17,548.6036357058744,education,36 months,27170.57326912753,current
LN00461,89294.50265832778,62,35,603.9782287095542,business,36 months,41374.54445575577,current
LN00462,50705.27103943457,39,28,621.8858274082045,business,36 months,12422.987427599584,current
LN00463,36005.489840148286,32,16,614.5921055192811,business,60 months,13495.261866180306,current
LN00464,54279.59821468444,38,3,613.1012275312936,car,60 months,20575.011002442883,current
LN00465,47753.439006183406,37,28,655.2770256531137,business,60 months,12745.415074350212,current
LN00466,45580.60800933554,50,3,602.6254987799781,car,60 months,25376.198035195892,current
LN00467,62283.334000868505,44,9,678.607695953205,car,60 months,19490.468732277695,current
LN00468,65150.154200946105,31,24,627.2347144468071,home,36 months,15114.692983003153,current
LN00469,39389.97704778945,55,30,682.1391859318493,car,60 months,30876.045646144117,90+dpd
LN00470,38483.635187106396,43,2,615.3066689933686,business,60 months,5000.0,current
LN00471,44498.96605696712,37,1,730.2633824583272,car,36 months,25421.131768389176,current
LN00472,3961.576705288302,21,24,648.1521550332038,car,60 months,14488.675321303002,current
LN00473,19696.178756028956,35,5,631.7771018854882,education,36 months,28167.56473923678,current
LN00474,77337.48534889049,52,25,661.3300260267367,business,60 months,30562.557080652972,current
LN00475,82899.35427002568,29,7,575.098622839662,car,60 months,5000.0,current
LN00476,45019.27920887243,35,34,742.4976868786869,home,60 months,17883.776212457786,current
LN00477,61531.13926111533,48,26,612.4066931145442,car,36 months,20581.916279866055,default
LN00478,56225.00309087072,44,24,661.1062018416659,car,60 months,5000.0,current
LN00479,111577.61616910476,55,17,734.1738681592564,education,36 months,22277.50827209475,current
LN00480,72391.49822869153,42,0,658.0756384008673,business,60 months,14719.470925456018,90+dpd
LN00481,47441.648170384666,47,38,740.7936713180865,business,60 months,7942.726837690834,default
LN00482,,39,2,543.9231763120191,home,36 months,13495.109159109921,current
LN00483,17871.07359484855,32,3,737.776459426602,home,36 months,11766.863635468406,current
LN00484,54069.27271734446,40,36,699.6082510855664,home,60 months,14291.426856276874,current
LN00485,34872.98509431393,21,14,616.153493358541,car,36 months,21851.23390952543,current
